,estimator,min_score,mean_score,max_score,std_score,C,bootstrap,gamma,kernel,learning_rate,max_depth,max_features,min_samples_split,n_estimators
0,AB,0.2,0.7383333333333334,1.0,0.22913484627567623,,,,,1.0,,,,100
249,RF,0.4,0.6849999999999999,1.0,0.1826426383223078,,False,,,,2,30,10,
273,RF,0.3333333333333333,0.6016666666666668,1.0,0.17957511582126912,,False,,,,,30,7,
272,RF,0.3333333333333333,0.6666666666666667,1.0,0.17045690234060795,,False,,,,,30,5,
270,RF,0.2,0.635,1.0,0.20089383597645136,,False,,,,,30,2,
269,RF,0.3333333333333333,0.6266666666666667,1.0,0.1810770247405476,,False,,,,,25,10,
268,RF,0.2,0.6116666666666667,1.0,0.22497530728701953,,False,,,,,25,7,
267,RF,0.4,0.7050000000000001,1.0,0.18318933738985285,,False,,,,,25,5,
266,RF,0.3333333333333333,0.6016666666666668,1.0,0.20061710351368905,,False,,,,,25,3,
265,RF,0.2,0.5866666666666667,1.0,0.2220860694015323,,False,,,,,25,2,
264,RF,0.3333333333333333,0.6266666666666667,1.0,0.1810770247405476,,False,,,,,20,10,
263,RF,0.2,0.6066666666666667,1.0,0.21320308523929846,,False,,,,,20,7,
261,RF,0.2,0.5866666666666667,1.0,0.2220860694015323,,False,,,,,20,3,
260,RF,0.3333333333333333,0.6466666666666667,1.0,0.1652943502428992,,False,,,,,20,2,
259,RF,0.3333333333333333,0.6916666666666667,1.0,0.19709698684206772,,False,,,,2,40,10,
258,RF,0.3333333333333333,0.6266666666666667,1.0,0.1810770247405476,,False,,,,2,40,7,
257,RF,0.3333333333333333,0.6466666666666667,1.0,0.1652943502428992,,False,,,,2,40,5,
256,RF,0.4,0.6849999999999999,1.0,0.1826426383223078,,False,,,,2,40,3,
255,RF,0.4,0.6933333333333332,1.0,0.1835150614466774,,False,,,,2,40,2,
254,RF,0.3333333333333333,0.6266666666666667,1.0,0.1810770247405476,,False,,,,2,35,10,
253,RF,0.3333333333333333,0.6766666666666666,1.0,0.23478122203920446,,False,,,,2,35,7,
252,RF,0.3333333333333333,0.6466666666666667,1.0,0.1652943502428992,,False,,,,2,35,5,
251,RF,0.3333333333333333,0.6516666666666666,1.0,0.21114107974422114,,False,,,,2,35,3,
274,RF,0.4,0.68,1.0,0.15631165450257806,,False,,,,,30,10,
275,RF,0.4,0.635,1.0,0.1560715647814596,,False,,,,,35,2,
277,RF,0.4,0.665,1.0,0.20089383597645136,,False,,,,,35,5,
297,SVM,0.2,0.6483333333333333,1.0,0.24249284067324084,0.1,,0.001,linear,,,,,
313,SVM,0.2,0.6483333333333333,1.0,0.24249284067324084,0.5,,0.005,linear,,,,,
312,SVM,0.3333333333333333,0.5349999999999999,1.0,0.20336748347101447,0.5,,0.01,rbf,,,,,
311,SVM,0.2,0.6483333333333333,1.0,0.24249284067324084,0.5,,0.01,linear,,,,,
309,SVM,0.2,0.6483333333333333,1.0,0.24249284067324084,0.5,,0.05,linear,,,,,
307,SVM,0.2,0.6483333333333333,1.0,0.24249284067324084,0.5,,0.1,linear,,,,,
305,SVM,0.2,0.6483333333333333,1.0,0.24249284067324084,0.5,,0.5,linear,,,,,
303,SVM,0.2,0.6483333333333333,1.0,0.24249284067324084,0.5,,1,linear,,,,,
301,SVM,0.2,0.6483333333333333,1.0,0.24249284067324084,0.1,,0.0001,linear,,,,,
299,SVM,0.2,0.6483333333333333,1.0,0.24249284067324084,0.1,,0.0005,linear,,,,,
295,SVM,0.2,0.6483333333333333,1.0,0.24249284067324084,0.1,,0.005,linear,,,,,
279,RF,0.4,0.6849999999999999,1.0,0.1826426383223078,,False,,,,,35,10,
293,SVM,0.2,0.6483333333333333,1.0,0.24249284067324084,0.1,,0.01,linear,,,,,
291,SVM,0.2,0.6483333333333333,1.0,0.24249284067324084,0.1,,0.05,linear,,,,,
289,SVM,0.2,0.6483333333333333,1.0,0.24249284067324084,0.1,,0.1,linear,,,,,
287,SVM,0.2,0.6483333333333333,1.0,0.24249284067324084,0.1,,0.5,linear,,,,,
285,SVM,0.2,0.6483333333333333,1.0,0.24249284067324084,0.1,,1,linear,,,,,
284,RF,0.3333333333333333,0.6016666666666668,1.0,0.17957511582126912,,False,,,,,40,10,
283,RF,0.4,0.68,1.0,0.15631165450257806,,False,,,,,40,7,
282,RF,0.4,0.66,1.0,0.15242484486898233,,False,,,,,40,5,
281,RF,0.3333333333333333,0.6216666666666667,1.0,0.1666749997916771,,False,,,,,40,3,
250,RF,0.4,0.615,1.0,0.17134273644754636,,False,,,,2,35,2,
