,estimator,min_score,mean_score,max_score,std_score,C,bootstrap,criterion,gamma,kernel,learning_rate,max_depth,max_features,min_samples_split,n_estimators
3804,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,3,80,40,
3441,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,11,80,40,
3408,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,11,50,40,
3903,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,2,60,40,
3518,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,9,40,40,
3430,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,11,70,40,
3793,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,3,70,40,
3419,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,11,60,40,
3485,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,9,25,40,
3375,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,11,30,40,
3738,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,3,30,40,
3980,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,,30,40,
3672,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,5,70,40,
3969,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,,25,40,
4002,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,,40,40,
3683,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,5,80,40,
3573,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,9,90,40,
3474,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,9,20,40,
3475,RF,0.25,0.48166666666666674,0.6666666666666666,0.13132868012061272,,False,entropy,,,,9,25,2,
3870,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,2,35,40,
3782,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,3,60,40,
3320,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,13,80,40,
3826,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,3,100,40,
3617,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,5,30,40,
3727,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,3,25,40,
4046,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,,80,40,
4024,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,,60,40,
3331,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,13,90,40,
3837,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,2,20,40,
3771,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,3,50,40,
3661,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,5,60,40,
3507,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,9,35,40,
3881,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,2,40,40,
3947,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,2,100,40,
4057,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,,90,40,
3463,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,11,100,40,
3562,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,9,80,40,
3364,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,11,25,40,
3694,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,5,90,40,
4035,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,,70,40,
3584,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,9,100,40,
3628,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,5,35,40,
3925,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,2,80,40,
3606,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,5,25,40,
3386,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,11,35,40,
3958,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,,20,40,
3529,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,9,50,40,
3815,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,3,90,40,
3551,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,9,70,40,
2034,RF,0.25,0.5016666666666667,0.6666666666666666,0.13259168735465868,,True,entropy,,,,,30,2,
3298,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,13,60,40,
931,RF,0.3333333333333333,0.47333333333333333,0.6666666666666666,0.10306416555826871,,True,gini,,,,2,20,30,
964,RF,0.4,0.54,0.6666666666666666,0.09865765724632493,,True,gini,,,,2,35,30,
955,RF,0.4,0.54,0.6666666666666666,0.09865765724632493,,True,gini,,,,2,30,40,
954,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,True,gini,,,,2,30,35,
953,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,True,gini,,,,2,30,30,
944,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,gini,,,,2,25,40,
943,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,gini,,,,2,25,35,
942,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,gini,,,,2,25,30,
933,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,gini,,,,2,20,40,
932,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,gini,,,,2,20,35,
922,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,gini,,,,3,100,40,
1053,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,True,gini,,,,,20,35,
921,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,gini,,,,3,100,35,
920,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,gini,,,,3,100,30,
911,RF,0.3333333333333333,0.49333333333333335,0.6666666666666666,0.10624918300339484,,True,gini,,,,3,90,40,
910,RF,0.3333333333333333,0.5133333333333333,0.6666666666666666,0.10561986345169906,,True,gini,,,,3,90,35,
909,RF,0.0,0.49333333333333335,0.6666666666666666,0.18306040290327974,,True,gini,,,,3,90,30,
900,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,gini,,,,3,80,40,
899,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,gini,,,,3,80,35,
898,RF,0.3333333333333333,0.4733333333333333,0.6666666666666666,0.10306416555826871,,True,gini,,,,3,80,30,
897,RF,0.25,0.4683333333333334,0.6666666666666666,0.12876550607812465,,True,gini,,,,3,80,25,
965,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,gini,,,,2,35,35,
966,RF,0.3333333333333333,0.5133333333333333,0.6666666666666666,0.10561986345169906,,True,gini,,,,2,35,40,
975,RF,0.3333333333333333,0.5133333333333333,0.6666666666666666,0.10561986345169906,,True,gini,,,,2,40,30,
976,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,gini,,,,2,40,35,
1043,RF,0.4,0.54,0.6666666666666666,0.09865765724632493,,True,gini,,,,2,100,40,
1042,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,gini,,,,2,100,35,
1041,RF,0.4,0.54,0.6666666666666666,0.09865765724632493,,True,gini,,,,2,100,30,
1032,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,gini,,,,2,90,40,
1031,RF,0.3333333333333333,0.4733333333333333,0.6666666666666666,0.10306416555826871,,True,gini,,,,2,90,35,
1030,RF,0.0,0.5133333333333334,0.6666666666666666,0.18269586141392963,,True,gini,,,,2,90,30,
1021,RF,0.3333333333333333,0.49333333333333335,0.6666666666666666,0.10624918300339484,,True,gini,,,,2,80,40,
1020,RF,0.3333333333333333,0.48666666666666664,0.6666666666666666,0.10561986345169906,,True,gini,,,,2,80,35,
1019,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,gini,,,,2,80,30,
1010,RF,0.3333333333333333,0.49333333333333335,0.6666666666666666,0.10624918300339484,,True,gini,,,,2,70,40,
1009,RF,0.3333333333333333,0.4933333333333333,0.6666666666666666,0.10624918300339484,,True,gini,,,,2,70,35,
1008,RF,0.4,0.54,0.6666666666666666,0.09865765724632493,,True,gini,,,,2,70,30,
999,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,gini,,,,2,60,40,
998,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,gini,,,,2,60,35,
997,RF,0.3333333333333333,0.49333333333333335,0.6666666666666666,0.10624918300339484,,True,gini,,,,2,60,30,
988,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,gini,,,,2,50,40,
987,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,True,gini,,,,2,50,35,
986,RF,0.3333333333333333,0.5133333333333333,0.6666666666666666,0.10561986345169906,,True,gini,,,,2,50,30,
977,RF,0.3333333333333333,0.4733333333333333,0.6666666666666666,0.10306416555826871,,True,gini,,,,2,40,40,
892,RF,0.25,0.5016666666666667,0.6666666666666666,0.13259168735465868,,True,gini,,,,3,80,5,
889,RF,0.3333333333333333,0.4933333333333333,0.6666666666666666,0.10624918300339484,,True,gini,,,,3,70,40,
888,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,gini,,,,3,70,35,
811,RF,0.3333333333333333,0.49333333333333335,0.6666666666666666,0.10624918300339484,,True,gini,,,,3,20,35,
809,RF,0.25,0.44833333333333336,0.6666666666666666,0.12212243401148246,,True,gini,,,,3,20,25,
805,RF,0.25,0.5016666666666667,0.6666666666666666,0.13259168735465868,,True,gini,,,,3,20,7,
801,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,gini,,,,5,100,40,
800,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,gini,,,,5,100,35,
799,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,gini,,,,5,100,30,
790,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,gini,,,,5,90,40,
789,RF,0.3333333333333333,0.49333333333333335,0.6666666666666666,0.10624918300339484,,True,gini,,,,5,90,35,
779,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,gini,,,,5,80,40,
777,RF,0.3333333333333333,0.5133333333333333,0.6666666666666666,0.10561986345169906,,True,gini,,,,5,80,30,
768,RF,0.4,0.54,0.6666666666666666,0.09865765724632493,,True,gini,,,,5,70,40,
766,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,gini,,,,5,70,30,
757,RF,0.3333333333333333,0.5266666666666667,0.6666666666666666,0.1030641655582687,,True,gini,,,,5,60,40,
756,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,gini,,,,5,60,35,
755,RF,0.3333333333333333,0.5133333333333333,0.6666666666666666,0.10561986345169906,,True,gini,,,,5,60,30,
751,RF,0.25,0.5016666666666667,0.6666666666666666,0.13259168735465868,,True,gini,,,,5,60,10,
746,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,gini,,,,5,50,40,
745,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,True,gini,,,,5,50,35,
744,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,gini,,,,5,50,30,
735,RF,0.3333333333333333,0.4933333333333333,0.6666666666666666,0.10624918300339482,,True,gini,,,,5,40,40,
810,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,gini,,,,3,20,30,
812,RF,0.3333333333333333,0.47333333333333333,0.6666666666666666,0.10306416555826871,,True,gini,,,,3,20,40,
880,RF,0.25,0.5016666666666667,0.6666666666666666,0.13259168735465868,,True,gini,,,,3,70,3,
821,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,gini,,,,3,25,30,
878,RF,0.3333333333333333,0.5133333333333333,0.6666666666666666,0.10561986345169906,,True,gini,,,,3,60,40,
877,RF,0.3333333333333333,0.5133333333333333,0.6666666666666666,0.10561986345169906,,True,gini,,,,3,60,35,
876,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,True,gini,,,,3,60,30,
869,RF,0.25,0.535,0.6666666666666666,0.12789970028633113,,True,gini,,,,3,60,3,
868,RF,0.25,0.5016666666666667,0.6666666666666666,0.13259168735465868,,True,gini,,,,3,60,2,
867,RF,0.4,0.54,0.6666666666666666,0.09865765724632493,,True,gini,,,,3,50,40,
866,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,gini,,,,3,50,35,
865,RF,0.3333333333333333,0.49333333333333335,0.6666666666666666,0.10624918300339484,,True,gini,,,,3,50,30,
856,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,gini,,,,3,40,40,
855,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,gini,,,,3,40,35,
854,RF,0.3333333333333333,0.49333333333333335,0.6666666666666666,0.10624918300339484,,True,gini,,,,3,40,30,
848,RF,0.25,0.4683333333333334,0.6666666666666666,0.12876550607812465,,True,gini,,,,3,40,5,
845,RF,0.3333333333333333,0.49333333333333335,0.6666666666666666,0.10624918300339484,,True,gini,,,,3,35,40,
844,RF,0.3333333333333333,0.5066666666666666,0.6666666666666666,0.10624918300339484,,True,gini,,,,3,35,35,
843,RF,0.3333333333333333,0.49333333333333335,0.6666666666666666,0.10624918300339484,,True,gini,,,,3,35,30,
834,RF,0.3333333333333333,0.4933333333333333,0.6666666666666666,0.10624918300339482,,True,gini,,,,3,30,40,
833,RF,0.3333333333333333,0.4933333333333333,0.6666666666666666,0.10624918300339484,,True,gini,,,,3,30,35,
823,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,gini,,,,3,25,40,
822,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,gini,,,,3,25,35,
1052,RF,0.3333333333333333,0.49333333333333335,0.6666666666666666,0.10624918300339484,,True,gini,,,,,20,30,
1054,RF,0.3333333333333333,0.5066666666666667,0.6666666666666666,0.10624918300339482,,True,gini,,,,,20,40,
1320,RF,0.25,0.5016666666666667,0.6666666666666666,0.13259168735465868,,True,entropy,,,,13,35,3,
1230,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,entropy,,,,15,50,40,
1256,RF,0.25,0.5016666666666667,0.6666666666666666,0.13259168735465868,,True,entropy,,,,15,80,7,
1253,RF,0.25,0.4883333333333333,0.6666666666666666,0.1320879336738304,,True,entropy,,,,15,80,2,
1252,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,entropy,,,,15,70,40,
1251,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,entropy,,,,15,70,35,
1250,RF,0.0,0.5133333333333334,0.6666666666666666,0.18269586141392963,,True,entropy,,,,15,70,30,
1249,RF,0.25,0.5216666666666667,0.6666666666666666,0.13082006302126933,,True,entropy,,,,15,70,25,
1242,RF,0.25,0.5216666666666667,0.6666666666666666,0.13082006302126933,,True,entropy,,,,15,70,2,
1240,RF,0.3333333333333333,0.5133333333333333,0.6666666666666666,0.10561986345169906,,True,entropy,,,,15,60,35,
1239,RF,0.3333333333333333,0.4933333333333333,0.6666666666666666,0.10624918300339482,,True,entropy,,,,15,60,30,
1229,RF,0.3333333333333333,0.5066666666666666,0.6666666666666666,0.10624918300339484,,True,entropy,,,,15,50,35,
1063,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,gini,,,,,25,30,
1228,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,entropy,,,,15,50,30,
1219,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,entropy,,,,15,40,40,
1218,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,entropy,,,,15,40,35,
1217,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,True,entropy,,,,15,40,30,
1208,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,True,entropy,,,,15,35,40,
1207,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,entropy,,,,15,35,35,
1206,RF,0.3333333333333333,0.49333333333333335,0.6666666666666666,0.10624918300339484,,True,entropy,,,,15,35,30,
1200,RF,0.25,0.5016666666666667,0.6666666666666666,0.13259168735465868,,True,entropy,,,,15,35,5,
1199,RF,0.25,0.5016666666666667,0.6666666666666666,0.13259168735465868,,True,entropy,,,,15,35,3,
1261,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,True,entropy,,,,15,80,30,
1262,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,entropy,,,,15,80,35,
1263,RF,0.3333333333333333,0.5266666666666667,0.6666666666666666,0.1030641655582687,,True,entropy,,,,15,80,40,
1272,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,entropy,,,,15,90,30,
1317,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,entropy,,,,13,30,35,
1310,RF,0.0,0.4683333333333334,0.6666666666666666,0.1969842069247628,,True,entropy,,,,13,30,5,
1308,RF,0.25,0.5016666666666667,0.6666666666666666,0.13259168735465868,,True,entropy,,,,13,30,2,
1307,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,entropy,,,,13,25,40,
1306,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,entropy,,,,13,25,35,
1305,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,entropy,,,,13,25,30,
1301,RF,0.25,0.5016666666666667,0.6666666666666666,0.13259168735465868,,True,entropy,,,,13,25,10,
3287,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,False,entropy,,,,13,50,40,
1296,RF,0.3333333333333333,0.5133333333333333,0.6666666666666666,0.10561986345169906,,True,entropy,,,,13,20,40,
1295,RF,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,,True,entropy,,,,13,20,35,
1294,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,entropy,,,,13,20,30,
1289,RF,0.25,0.5016666666666667,0.6666666666666666,0.13259168735465868,,True,entropy,,,,13,20,7,
1288,RF,0.25,0.4683333333333334,0.6666666666666666,0.12876550607812465,,True,entropy,,,,13,20,5,
1286,RF,0.25,0.5016666666666667,0.6666666666666666,0.13259168735465868,,True,entropy,,,,13,20,2,
1285,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,entropy,,,,15,100,40,
1284,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,entropy,,,,15,100,35,
1283,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,entropy,,,,15,100,30,
1274,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,entropy,,,,15,90,40,
1273,RF,0.3333333333333333,0.5133333333333333,0.6666666666666666,0.10561986345169906,,True,entropy,,,,15,90,35,
1198,RF,0.25,0.5016666666666667,0.6666666666666666,0.13259168735465868,,True,entropy,,,,15,35,2,
1197,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,entropy,,,,15,30,40,
1196,RF,0.3333333333333333,0.5266666666666667,0.6666666666666666,0.1030641655582687,,True,entropy,,,,15,30,35,
1131,RF,0.3333333333333333,0.5133333333333333,0.6666666666666666,0.10561986345169906,,True,gini,,,,,70,40,
1129,RF,0.4,0.54,0.6666666666666666,0.09865765724632493,,True,gini,,,,,70,30,
1120,RF,0.3333333333333333,0.5466666666666666,0.6666666666666666,0.09568466729604881,,True,gini,,,,,60,40,
1119,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,gini,,,,,60,35,
1118,RF,0.3333333333333333,0.49333333333333335,0.6666666666666666,0.10624918300339484,,True,gini,,,,,60,30,
